Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,,
2023-12-07,366.7864990234375,370.95001220703125,371.45001220703125,366.32000732421875,368.2300109863281,23118900
2023-12-08,370.02972412109375,374.2300109863281,374.4599914550781,368.2300109863281,369.20001220703125,20154400
2023-12-11,367.132568359375,371.29998779296875,371.6000061035156,366.1000061035156,368.4800109863281,27708800
2023-12-12,370.1780090332031,374.3800048828125,374.4200134277344,370.4599914550781,370.8500061035156,24838300
2023-12-13,370.1680908203125,374.3699951171875,377.6400146484375,370.7699890136719,376.0199890136719,30955500
2023-12-14,361.82281494140625,365.92999267578125,373.760009765625,364.1300048828125,373.30999755859375,43277500
2023-12-15,366.5689697265625,370.7300109863281,372.3999938964844,366.2799987792969,366.8500061035156,78502300
2023-12-18,368.4674072265625,372.6499938964844,373.0,368.67999267578125,369.45001220703125,21802900
2023-12-19,369.070556640625,373.260009765625,373.260009765625,369.8399963378906,371.489990234375,20603700
2023-12-20,366.460205078125,370.6199951171875,376.0299987792969,370.5299987792969,375.0,26316700
2023-12-21,369.3474426269531,373.5400085449219,374.4100036621094,370.0400085449219,372.55999755859375,17708000
2023-12-22,370.375732421875,374.5799865722656,375.17999267578125,372.7099914550781,373.67999267578125,17107500
2023-12-26,370.454833984375,374.6600036621094,376.94000244140625,373.5,375.0,12673100
2023-12-27,369.8714904785156,374.07000732421875,375.05999755859375,372.80999755859375,373.69000244140625,14905400
2023-12-28,371.0679016113281,375.2799987792969,376.4599914550781,374.1600036621094,375.3699951171875,14327000
2023-12-29,371.8194274902344,376.0400085449219,377.1600036621094,373.4800109863281,376.0,18730800
2024-01-02,366.7073974609375,370.8699951171875,375.8999938964844,366.7699890136719,373.8599853515625,25258600
2024-01-03,366.4404296875,370.6000061035156,373.260009765625,368.510009765625,369.010009765625,23083500
2024-01-04,363.8102722167969,367.94000244140625,373.1000061035156,367.1700134277344,370.6700134277344,20901500
2024-01-05,363.6224060058594,367.75,372.05999755859375,366.5,368.9700012207031,21004600
2024-01-08,370.48455810546875,374.69000244140625,375.20001220703125,369.010009765625,369.29998779296875,23134000
2024-01-09,371.5721740722656,375.7900085449219,375.989990234375,371.19000244140625,372.010009765625,20830000
2024-01-10,378.4738464355469,382.7699890136719,384.1700134277344,376.32000732421875,376.3699951171875,25514200
2024-01-11,380.3129577636719,384.6300048828125,390.67999267578125,380.3800048828125,386.0,27850800
2024-01-12,384.10986328125,388.4700012207031,388.67999267578125,384.6499938964844,385.489990234375,21661200
2024-01-16,385.8896484375,390.2699890136719,394.0299987792969,387.6199951171875,393.6600036621094,27202300
2024-01-17,385.0986022949219,389.4700012207031,390.1099853515625,384.80999755859375,387.9800109863281,22234100
2024-01-18,389.4492492675781,393.8699951171875,393.989990234375,390.1199951171875,391.7200012207031,23392100
2024-01-19,394.1953430175781,398.6700134277344,398.6700134277344,393.5,395.760009765625,29331100
2024-01-22,392.05963134765625,396.510009765625,400.6199951171875,393.5899963378906,400.0199890136719,27016900
2024-01-23,394.4227600097656,398.8999938964844,399.3800048828125,393.92999267578125,395.75,20525900
2024-01-24,398.0417175292969,402.55999755859375,405.6300048828125,400.45001220703125,401.5400085449219,24867000
2024-01-25,400.3257751464844,404.8699951171875,407.010009765625,402.5299987792969,404.32000732421875,21021200
2024-01-26,399.3963317871094,403.92999267578125,406.1700134277344,402.42999267578125,404.3699951171875,17803300
2024-01-29,405.12139892578125,409.7200012207031,409.9800109863281,404.3299865722656,406.05999755859375,24510200
2024-01-30,404.0040283203125,408.5899963378906,413.04998779296875,406.45001220703125,412.260009765625,33477600
2024-01-31,393.1176452636719,397.5799865722656,415.32000732421875,397.2099914550781,406.9599914550781,47871100
2024-02-01,399.2480163574219,403.7799987792969,408.0,401.79998779296875,401.8299865722656,30657700
2024-02-02,406.60455322265625,411.2200012207031,412.6499938964844,403.55999755859375,403.80999755859375,28256700
2024-02-05,401.09698486328125,405.6499938964844,411.1600036621094,403.989990234375,409.8999938964844,25352300
2024-02-06,400.9388427734375,405.489990234375,407.9700012207031,402.9100036621094,405.8800048828125,18382600
2024-02-07,409.4027404785156,414.04998779296875,414.29998779296875,407.3999938964844,407.44000244140625,22340500
2024-02-08,409.4620361328125,414.1099853515625,415.55999755859375,412.5299987792969,414.04998779296875,21225300
2024-02-09,415.8298034667969,420.54998779296875,420.82000732421875,415.0899963378906,415.25,22032800
2024-02-12,410.59918212890625,415.260009765625,420.739990234375,414.75,420.55999755859375,21202900
2024-02-13,401.759521484375,406.32000732421875,410.07000732421875,403.3900146484375,404.94000244140625,27824900
2024-02-14,405.6426696777344,409.489990234375,409.8399963378906,404.57000732421875,408.07000732421875,20401200
2024-02-15,402.7402038574219,406.55999755859375,409.1300048828125,404.2900085449219,408.1400146484375,21825500
2024-02-16,400.263671875,404.05999755859375,408.2900085449219,403.44000244140625,407.9599914550781,22296500
2024-02-20,399.0056457519531,402.7900085449219,404.489990234375,398.010009765625,403.239990234375,24307900
2024-02-21,398.4013366699219,402.17999267578125,402.2900085449219,397.2200012207031,400.1700134277344,18518900
2024-02-22,407.7823486328125,411.6499938964844,412.8299865722656,408.57000732421875,410.19000244140625,27009900
2024-02-23,406.48468017578125,410.3399963378906,415.8599853515625,408.9700012207031,415.6700134277344,16295900
2024-02-26,403.71099853515625,407.5400085449219,412.1600036621094,407.3599853515625,411.4599914550781,16193500
2024-02-27,403.6515808105469,407.4800109863281,408.32000732421875,403.8500061035156,407.989990234375,14835800
2024-02-28,403.8893127441406,407.7200012207031,409.29998779296875,405.32000732421875,408.17999267578125,13183100
2024-02-29,409.7536926269531,413.6400146484375,414.20001220703125,405.9200134277344,408.6400146484375,31947300
2024-03-01,411.59625244140625,415.5,415.8699951171875,410.8800048828125,411.2699890136719,17823400
2024-03-04,411.0216979980469,414.9200134277344,417.3500061035156,412.32000732421875,413.44000244140625,17596000
2024-03-05,398.8669128417969,402.6499938964844,414.25,400.6400146484375,413.9599914550781,26919200
2024-03-06,398.3122253417969,402.0899963378906,405.1600036621094,398.3900146484375,402.9700012207031,22344100
2024-03-07,405.29595947265625,409.1400146484375,409.7799987792969,402.239990234375,406.1199951171875,18718500
2024-03-08,402.4034118652344,406.2200012207031,410.4200134277344,404.3299865722656,407.9599914550781,18002200
2024-03-11,400.7193603515625,404.5199890136719,405.67999267578125,401.260009765625,403.760009765625,16120800
2024-03-12,411.3782958984375,415.2799987792969,415.57000732421875,406.7900085449219,407.6199951171875,22457000
2024-03-13,411.1999816894531,415.1000061035156,418.17999267578125,411.45001220703125,418.1000061035156,17115900
2024-03-14,421.22491455078125,425.2200012207031,427.82000732421875,417.989990234375,420.239990234375,34157300
2024-03-15,412.5075988769531,416.4200134277344,422.6000061035156,412.7900085449219,419.2900085449219,45079900
2024-03-18,413.39910888671875,417.32000732421875,420.7300109863281,413.7799987792969,414.25,20106000
2024-03-19,417.45068359375,421.4100036621094,421.6700134277344,415.54998779296875,417.8299865722656,19837900
2024-03-20,421.2347717285156,425.2300109863281,425.9599914550781,420.6600036621094,422.0,17860100
2024-03-21,425.3359069824219,429.3699951171875,430.82000732421875,427.1600036621094,429.8299865722656,21296200
2024-03-22,424.71185302734375,428.739990234375,429.8599853515625,426.07000732421875,429.70001220703125,17648500
2024-03-25,418.8870544433594,422.8599853515625,427.4100036621094,421.6099853515625,425.239990234375,18060500
2024-03-26,417.68841552734375,421.6499938964844,425.989990234375,421.3500061035156,425.6099853515625,16725600
2024-03-27,417.4704895019531,421.42999267578125,424.45001220703125,419.010009765625,424.44000244140625,16705000
2024-03-28,416.7671813964844,420.7200012207031,421.8699951171875,419.1199951171875,420.9599914550781,21871200
2024-04-01,420.5810241699219,424.57000732421875,427.8900146484375,422.2200012207031,423.95001220703125,16316000
2024-04-02,417.4804382324219,421.44000244140625,422.3800048828125,417.8399963378906,420.1099853515625,17912000
2024-04-03,416.4997253417969,420.45001220703125,423.260009765625,419.0899963378906,419.7300109863281,16502300
2024-04-04,413.953857421875,417.8800048828125,428.6700134277344,417.57000732421875,424.989990234375,19370900
2024-04-05,421.52203369140625,425.5199890136719,426.510009765625,418.32000732421875,420.010009765625,16554800
2024-04-08,420.600830078125,424.5899963378906,427.2799987792969,423.29998779296875,425.1700134277344,14272400
2024-04-09,422.2749328613281,426.2799987792969,427.739990234375,421.6199951171875,426.44000244140625,12496900
2024-04-10,419.2833251953125,423.260009765625,424.0299987792969,419.70001220703125,422.19000244140625,16216600
2024-04-11,423.9093933105469,427.92999267578125,429.3699951171875,422.3599853515625,425.82000732421875,17966400
2024-04-12,417.9360656738281,421.8999938964844,425.17999267578125,419.7699890136719,424.04998779296875,19253800
2024-04-15,409.7536926269531,413.6400146484375,426.82000732421875,413.42999267578125,426.6000061035156,20273500
2024-04-16,410.68487548828125,414.5799865722656,418.3999938964844,413.7300109863281,414.57000732421875,16765600
2024-04-17,407.9705810546875,411.8399963378906,418.8800048828125,410.3299865722656,417.25,15855500
2024-04-18,400.4717102050781,404.2699890136719,411.8900146484375,403.95001220703125,410.6300048828125,21029900
2024-04-19,395.3701171875,399.1199951171875,405.4800109863281,397.7699890136719,404.0299987792969,30565800
2024-04-22,397.1928405761719,400.9599914550781,402.8500061035156,395.75,400.0799865722656,20286900
2024-04-23,403.7407531738281,407.57000732421875,408.20001220703125,403.05999755859375,404.239990234375,15734500
2024-04-24,405.2167053222656,409.05999755859375,412.4700012207031,406.7799987792969,409.55999755859375,15065300
2024-04-25,395.2908630371094,399.0400085449219,399.8900146484375,388.0299987792969,394.0299987792969,40586500
2024-04-26,402.5024719238281,406.32000732421875,413.0,405.760009765625,412.1700134277344,29694700
2024-04-29,398.4706726074219,402.25,406.32000732421875,399.19000244140625,405.25,19582100
2024-04-30,385.6720886230469,389.3299865722656,402.1600036621094,389.1700134277344,401.489990234375,28781400
2024-05-01,391.2294006347656,394.94000244140625,401.7200012207031,390.30999755859375,392.6099853515625,23562500
2024-05-02,394.1021728515625,397.8399963378906,399.92999267578125,394.6499938964844,397.6600036621094,17709400
2024-05-03,402.8392333984375,406.6600036621094,407.1499938964844,401.8599853515625,402.2799987792969,17446700
2024-05-06,409.6546630859375,413.5400085449219,413.92999267578125,406.3699951171875,408.760009765625,16996600
2024-05-07,405.4940490722656,409.3399963378906,414.6700134277344,409.0899963378906,414.6600036621094,20018200
2024-05-08,406.68280029296875,410.5400085449219,412.2300109863281,406.7099914550781,408.1700134277344,11792300
2024-05-09,408.4460754394531,412.32000732421875,412.7200012207031,409.1000061035156,410.57000732421875,14689700
2024-05-10,410.84332275390625,414.739990234375,415.3800048828125,411.79998779296875,412.94000244140625,13402300
2024-05-13,409.8329162597656,413.7200012207031,418.3500061035156,410.82000732421875,418.010009765625,15440200
2024-05-14,412.6462707519531,416.55999755859375,417.489990234375,411.54998779296875,412.0199890136719,15109300
2024-05-15,419.86090087890625,423.0799865722656,423.80999755859375,417.2699890136719,417.8999938964844,22239500
2024-05-16,417.7868347167969,420.989990234375,425.4200134277344,420.3500061035156,421.79998779296875,17530100
2024-05-17,417.0127868652344,420.2099914550781,422.9200134277344,418.0299987792969,422.5400085449219,15352200
2024-05-20,422.103759765625,425.3399963378906,426.7699890136719,419.989990234375,420.2099914550781,16272100
2024-05-21,425.7756042480469,429.0400085449219,432.9700012207031,424.8500061035156,426.8299865722656,21453300
2024-05-22,427.24432373046875,430.5199890136719,432.4100036621094,427.1300048828125,430.0899963378906,18073700
2024-05-23,423.7511291503906,427.0,433.6000061035156,425.4200134277344,432.9700012207031,17211700
2024-05-24,426.8870544433594,430.1600036621094,431.05999755859375,424.4100036621094,427.19000244140625,11855300
2024-05-28,427.0458679199219,430.32000732421875,430.82000732421875,426.6000061035156,429.6300048828125,15718000
2024-05-29,425.9046325683594,429.1700134277344,430.94000244140625,425.69000244140625,425.69000244140625,15517100
2024-05-30,411.5149230957031,414.6700134277344,424.29998779296875,414.239990234375,424.29998779296875,28394500
2024-05-31,411.971435546875,415.1300048828125,416.75,404.510009765625,416.75,47995300
2024-06-03,410.3736572265625,413.5199890136719,416.42999267578125,408.9200134277344,415.5299987792969,17484700
2024-06-04,412.9042663574219,416.07000732421875,416.44000244140625,409.67999267578125,412.42999267578125,14348900
2024-06-05,420.7839050292969,424.010009765625,424.0799865722656,416.29998779296875,417.80999755859375,16988000
2024-06-06,421.28997802734375,424.5199890136719,425.30999755859375,420.5799865722656,424.010009765625,14861300
2024-06-07,420.6250915527344,423.8500061035156,426.2799987792969,423.0,426.20001220703125,13621700
2024-06-10,424.614501953125,427.8699951171875,428.0799865722656,423.8900146484375,424.70001220703125,13982900
2024-06-11,429.3879089355469,432.67999267578125,432.82000732421875,425.25,425.4800109863281,14551100
2024-06-12,437.70416259765625,441.05999755859375,443.3999938964844,433.25,435.32000732421875,22366200
2024-06-13,438.2201843261719,441.5799865722656,443.3900146484375,439.3699951171875,440.8500061035156,15960600
2024-06-14,439.2026672363281,442.57000732421875,443.1400146484375,436.7200012207031,438.2799987792969,13582000
2024-06-17,444.9585266113281,448.3699951171875,450.94000244140625,440.7200012207031,442.5899963378906,20790000
2024-06-18,442.9439697265625,446.3399963378906,450.1400146484375,444.8900146484375,449.7099914550781,17112500
2024-06-20,442.308837890625,445.70001220703125,446.5299987792969,441.2699890136719,446.29998779296875,19877400
2024-06-21,446.3578186035156,449.7799987792969,450.5799865722656,446.510009765625,447.3800048828125,34187100
2024-06-24,444.2638854980469,447.6700134277344,452.75,446.4100036621094,449.79998779296875,15913700
2024-06-25,447.5188903808594,450.95001220703125,451.4200134277344,446.75,448.25,16413400
2024-06-26,448.71966552734375,452.1600036621094,453.6000061035156,448.19000244140625,449.0,16507000
2024-06-27,449.4044494628906,452.8500061035156,456.1700134277344,451.7699890136719,452.17999267578125,14806300
2024-06-28,443.5493469238281,446.95001220703125,455.3800048828125,446.4100036621094,453.07000732421875,28362300
2024-07-01,453.25494384765625,456.7300109863281,457.3699951171875,445.6600036621094,448.6600036621094,17662800
2024-07-02,455.7855224609375,459.2799987792969,459.5899963378906,453.1099853515625,453.20001220703125,13979800
2024-07-03,457.26416015625,460.7699890136719,461.0199890136719,457.8800048828125,458.19000244140625,9932800
2024-07-05,464.0024719238281,467.55999755859375,468.3500061035156,458.9700012207031,459.6099853515625,16000300
2024-07-08,462.69256591796875,466.239990234375,467.70001220703125,464.4599914550781,466.54998779296875,12962300
2024-07-09,456.04351806640625,459.5400085449219,467.3299865722656,458.0,467.0,17207200
2024-07-10,462.7024841308594,466.25,466.4599914550781,458.8599853515625,461.2200012207031,18196100
2024-07-11,451.2403564453125,454.70001220703125,464.7799987792969,451.54998779296875,462.9800109863281,23111200
2024-07-12,450.09912109375,453.54998779296875,456.3599853515625,450.6499938964844,454.3299865722656,16324300
2024-07-15,450.5060119628906,453.9599914550781,457.260009765625,451.42999267578125,453.29998779296875,14429400
2024-07-16,446.09979248046875,449.5199890136719,454.29998779296875,446.6600036621094,454.2200012207031,17175700
2024-07-17,440.1454162597656,443.5199890136719,444.8500061035156,439.17999267578125,442.5899963378906,21778000
2024-07-18,437.0193786621094,440.3699951171875,444.6499938964844,434.3999938964844,444.3399963378906,20794800
2024-07-19,433.7841796875,437.1099853515625,441.1400146484375,432.0,433.1000061035156,20940400
2024-07-22,439.5698547363281,442.94000244140625,444.6000061035156,438.9100036621094,441.7900085449219,15808800
2024-07-23,441.4653015136719,444.8500061035156,448.3900146484375,443.1000061035156,443.8999938964844,13107100
2024-07-24,425.63665771484375,428.8999938964844,441.4800109863281,427.5899963378906,440.45001220703125,26805800
2024-07-25,415.216552734375,418.3999938964844,429.79998779296875,417.510009765625,428.79998779296875,29943800
2024-07-26,422.0342712402344,425.2699890136719,428.9200134277344,417.2699890136719,418.20001220703125,23583800
2024-07-29,423.4831848144531,426.7300109863281,432.1499938964844,424.70001220703125,431.5799865722656,15125800
2024-07-30,419.7021789550781,422.9200134277344,429.04998779296875,417.3599853515625,427.7200012207031,32687600
2024-07-31,415.16693115234375,418.3500061035156,421.7799987792969,412.2099914550781,420.5,42891400
2024-08-01,413.93634033203125,417.1099853515625,427.4599914550781,413.0899963378906,420.7900085449219,30296400
2024-08-02,405.3819580078125,408.489990234375,415.0,404.3399963378906,412.489990234375,29437900
2024-08-05,392.1434020996094,395.1499938964844,401.0400085449219,385.5799865722656,389.1700134277344,40709200
2024-08-06,396.56951904296875,399.6099853515625,405.6700134277344,398.5,400.0,24946500
2024-08-07,395.39849853515625,398.42999267578125,410.0799865722656,397.4700012207031,408.6400146484375,20650900
2024-08-08,399.6261291503906,402.69000244140625,405.8599853515625,399.94000244140625,402.44000244140625,20203000
2024-08-09,402.93072509765625,406.0199890136719,408.04998779296875,402.260009765625,404.0299987792969,19276700
2024-08-12,403.7147216796875,406.80999755859375,408.760009765625,404.239990234375,407.05999755859375,16762900
2024-08-13,410.8599548339844,414.010009765625,414.95001220703125,409.57000732421875,409.5899963378906,19414300
2024-08-14,413.6882629394531,416.8599853515625,417.7200012207031,412.45001220703125,414.79998779296875,18267000
2024-08-15,418.5796203613281,421.0299987792969,421.1099853515625,417.6600036621094,419.79998779296875,20752100
2024-08-16,416.0345458984375,418.4700012207031,421.3399963378906,417.29998779296875,420.6000061035156,22775600
2024-08-19,419.07672119140625,421.5299987792969,421.75,416.4599914550781,418.9599914550781,15234000
2024-08-20,422.3276672363281,424.79998779296875,425.8599853515625,421.6400146484375,421.70001220703125,16387600
2024-08-21,421.67156982421875,424.1400146484375,426.3999938964844,421.7200012207031,424.0799865722656,16067300
2024-08-22,413.13153076171875,415.54998779296875,426.7900085449219,414.6099853515625,424.3599853515625,19361900
2024-08-23,414.36431884765625,416.7900085449219,419.260009765625,412.0899963378906,416.9800109863281,18493800
2024-08-26,411.08349609375,413.489990234375,417.2799987792969,411.3399963378906,416.3699951171875,13152800
2024-08-27,411.43145751953125,413.8399963378906,414.3599853515625,410.25,412.8599853515625,13492900
2024-08-28,408.2103576660156,410.6000061035156,415.0,407.30999755859375,414.8800048828125,14882700
2024-08-29,410.71563720703125,413.1199951171875,422.04998779296875,410.6000061035156,414.94000244140625,17045200
2024-08-30,414.7122802734375,417.1400146484375,417.489990234375,412.1300048828125,415.6000061035156,24308300
2024-09-03,407.0570983886719,409.44000244140625,419.8800048828125,407.0299987792969,417.9100036621094,20313600
2024-09-04,406.5202331542969,408.8999938964844,411.239990234375,404.3699951171875,405.9100036621094,15135800
2024-09-05,406.01318359375,408.3900146484375,413.1000061035156,406.1300048828125,407.6199951171875,14195500
2024-09-06,399.36212158203125,401.70001220703125,410.6499938964844,400.79998779296875,409.05999755859375,19609500
2024-09-09,403.3587646484375,405.7200012207031,408.6499938964844,402.1499938964844,407.239990234375,15295100
2024-09-10,411.7894287109375,414.20001220703125,416.3299865722656,407.70001220703125,408.20001220703125,19594300
2024-09-11,420.57794189453125,423.0400085449219,423.989990234375,409.5799865722656,415.5,19266900
2024-09-12,424.514892578125,427.0,427.3699951171875,419.75,423.30999755859375,17395700
2024-09-13,428.083984375,430.5899963378906,431.8299865722656,425.4599914550781,425.8299865722656,15874600
2024-09-16,428.8296203613281,431.3399963378906,433.5299987792969,428.2200012207031,430.6000061035156,13834700
2024-09-17,432.6174621582031,435.1499938964844,441.8500061035156,432.2699890136719,440.2300109863281,18874200
2024-09-18,428.3027038574219,430.80999755859375,436.0299987792969,430.4100036621094,435.0,18898000
2024-09-19,436.1368408203125,438.69000244140625,441.5,436.8999938964844,441.2300109863281,21706600
2024-09-20,432.73675537109375,435.2699890136719,439.239990234375,434.2200012207031,437.2200012207031,55167100
2024-09-23,430.9870300292969,433.510009765625,436.4599914550781,430.3900146484375,434.2799987792969,15128900
2024-09-24,426.6722717285156,429.1700134277344,433.3500061035156,426.1000061035156,433.0,17015800
2024-09-25,429.5951232910156,432.1099853515625,433.1199951171875,428.57000732421875,429.8299865722656,13396400
2024-09-26,428.7998046875,431.30999755859375,435.29998779296875,429.1300048828125,435.0899963378906,14492000
2024-09-27,425.5289611816406,428.0199890136719,431.8500061035156,427.4700012207031,431.5199890136719,14896100
2024-09-30,427.7956848144531,430.29998779296875,430.4200134277344,425.3699951171875,428.2099914550781,16807300
2024-10-01,418.24163818359375,420.69000244140625,428.4800109863281,418.80999755859375,428.45001220703125,19092900
2024-10-02,414.7023620605469,417.1300048828125,422.82000732421875,416.7099914550781,422.5799865722656,16582300
2024-10-03,414.11578369140625,416.5400085449219,419.54998779296875,414.2900085449219,417.6300048828125,13686400
2024-10-04,413.6385498046875,416.05999755859375,419.75,414.9700012207031,418.239990234375,19169700
2024-10-07,407.156494140625,409.5400085449219,417.1099853515625,409.0,416.0,20919800
2024-10-08,412.2964172363281,414.7099914550781,415.6600036621094,408.1700134277344,410.8999938964844,19229300
2024-10-09,415.0304260253906,417.4599914550781,420.3800048828125,414.29998779296875,415.8599853515625,14974300
2024-10-10,413.4198303222656,415.8399963378906,417.3500061035156,413.1499938964844,415.2300109863281,13848400
2024-10-11,413.89703369140625,416.32000732421875,417.1300048828125,413.25,416.1400146484375,14144900
2024-10-14,416.7006530761719,419.1400146484375,424.0400085449219,417.5199890136719,417.7699890136719,16653100
2024-10-15,416.3029479980469,418.739990234375,422.4800109863281,415.260009765625,422.17999267578125,18900200
2024-10-16,413.69818115234375,416.1199951171875,416.3599853515625,410.4800109863281,415.1700134277344,15508900
2024-10-17,414.2947082519531,416.7200012207031,422.5,415.5899963378906,422.3599853515625,14820000
2024-10-18,415.7263488769531,418.1600036621094,419.6499938964844,416.260009765625,417.1400146484375,17145300
2024-10-21,416.3427429199219,418.7799987792969,418.9599914550781,413.75,416.1199951171875,14206100
2024-10-22,425.02191162109375,427.510009765625,430.5799865722656,418.0400085449219,418.489990234375,25482200
2024-10-23,422.1288757324219,424.6000061035156,431.0799865722656,422.5299987792969,430.8599853515625,19654400
2024-10-24,422.25811767578125,424.7300109863281,425.9800109863281,422.3999938964844,425.3299865722656,13581600
2024-10-25,425.658203125,428.1499938964844,432.5199890136719,426.57000732421875,426.760009765625,16899100
2024-10-28,424.1072998046875,426.5899963378906,431.94000244140625,426.29998779296875,431.6600036621094,14882400
2024-10-29,429.43609619140625,431.95001220703125,433.1700134277344,425.79998779296875,428.0,17644100
2024-10-30,430.0127258300781,432.5299987792969,438.5,432.1000061035156,437.44000244140625,29749100
2024-10-31,403.9850769042969,406.3500061035156,416.1600036621094,406.29998779296875,415.3599853515625,53971000
2024-11-01,407.981689453125,410.3699951171875,415.5,407.5,409.010009765625,24230400
2024-11-04,406.0827941894531,408.4599914550781,410.4200134277344,405.57000732421875,409.79998779296875,19672300
2024-11-05,409.0653381347656,411.4599914550781,414.8999938964844,408.0799865722656,408.3699951171875,17626000
2024-11-06,417.7345886230469,420.17999267578125,420.45001220703125,410.5199890136719,412.4200134277344,26681800
2024-11-07,422.9540100097656,425.42999267578125,426.8500061035156,419.8800048828125,421.2799987792969,19901800
2024-11-08,420.08087158203125,422.5400085449219,426.5,421.7799987792969,425.32000732421875,16891400
2024-11-11,415.5772399902344,418.010009765625,424.80999755859375,416.0,422.5199890136719,24503300
2024-11-12,420.5679931640625,423.0299987792969,424.44000244140625,417.20001220703125,418.25,19401200
2024-11-13,422.7253723144531,425.20001220703125,429.3299865722656,418.2099914550781,421.6400146484375,21502200
2024-11-14,424.4055480957031,426.8900146484375,428.1700134277344,420.0,425.0,30246900
2024-11-15,412.5847473144531,415.0,422.79998779296875,413.6400146484375,419.82000732421875,28247600
2024-11-18,413.34033203125,415.760009765625,418.3999938964844,412.1000061035156,414.8699951171875,24727000
2024-11-19,415.3584899902344,417.7900085449219,417.94000244140625,411.54998779296875,413.1099853515625,18133500
2024-11-20,413.0718688964844,415.489990234375,417.2900085449219,410.5799865722656,416.8699951171875,19191700
2024-11-21,411.2887268066406,412.8699951171875,419.7799987792969,410.2900085449219,419.5,20780200
2024-11-22,415.40289306640625,417.0,417.3999938964844,411.05999755859375,411.3699951171875,24814600
2024-11-25,417.1860656738281,418.7900085449219,421.0799865722656,414.8500061035156,418.3800048828125,27691100
2024-11-26,426.350830078125,427.989990234375,429.0400085449219,418.8500061035156,419.5899963378906,23458900
2024-11-27,421.3699645996094,422.989990234375,427.2300109863281,422.0199890136719,425.1099853515625,18332400
2024-11-29,421.83819580078125,423.4599914550781,424.8800048828125,417.79998779296875,420.0899963378906,16271900
2024-12-02,429.3293762207031,430.9800109863281,433.0,421.30999755859375,421.57000732421875,20207200
2024-12-03,429.5485534667969,431.20001220703125,432.4700012207031,427.739990234375,429.8399963378906,18302000
2024-12-04,435.7447204589844,437.4200134277344,439.6700134277344,432.6300048828125,433.0299987792969,26009400
2024-12-05,440.9248046875,442.6199951171875,444.6600036621094,436.1700134277344,437.9200134277344,21697800
2024-12-06,441.87115478515625,443.57000732421875,446.1000061035156,441.7699890136719,442.29998779296875,18821000
2024-12-09,444.311767578125,446.0199890136719,448.3299865722656,440.5,442.6000061035156,19144400
2024-12-10,441.6320495605469,443.3299865722656,449.6199951171875,441.6000061035156,444.3900146484375,18469500
2024-12-11,447.2704162597656,448.989990234375,450.3500061035156,444.04998779296875,444.04998779296875,19200200
2024-12-12,447.83819580078125,449.55999755859375,456.1600036621094,449.1099853515625,449.1099853515625,20834800
2024-12-13,445.5569763183594,447.2699890136719,451.42999267578125,445.5799865722656,448.44000244140625,20177800
2024-12-16,449.86041259765625,451.5899963378906,452.17999267578125,445.2799987792969,447.2699890136719,23598800
2024-12-17,452.7194519042969,454.4599914550781,455.2900085449219,449.57000732421875,451.010009765625,22733500
2024-12-18,435.71484375,437.3900146484375,452.6499938964844,437.0199890136719,451.32000732421875,24444500
2024-12-19,435.356201171875,437.0299987792969,443.17999267578125,436.32000732421875,441.6199951171875,22963700
2024-12-20,434.9278869628906,436.6000061035156,443.739990234375,428.6300048828125,433.1099853515625,64263700
2024-12-23,433.5830383300781,435.25,437.6499938964844,432.8299865722656,436.739990234375,19152500
2024-12-24,437.64739990234375,439.3299865722656,439.6000061035156,434.19000244140625,434.6499938964844,7164500
2024-12-26,436.43206787109375,438.1099853515625,440.94000244140625,436.6300048828125,439.0799865722656,8194200
2024-12-27,428.881103515625,430.5299987792969,435.2200012207031,426.3500061035156,434.6000061035156,18117700
2024-12-30,423.2029113769531,424.8299865722656,427.54998779296875,421.8999938964844,426.05999755859375,13158700
2024-12-31,419.88568115234375,421.5,426.7300109863281,420.6600036621094,426.1000061035156,13246500
2025-01-02,416.97686767578125,418.5799865722656,426.07000732421875,414.8500061035156,425.5299987792969,16896500
2025-01-03,421.7286071777344,423.3500061035156,424.0299987792969,419.5400085449219,421.0799865722656,16662900
2025-01-06,426.21136474609375,427.8500061035156,434.32000732421875,425.4800109863281,428.0,20573600
2025-01-07,420.7523498535156,422.3699951171875,430.6499938964844,420.79998779296875,429.0,18139100
2025-01-08,422.9339599609375,424.55999755859375,426.9700012207031,421.5400085449219,423.4599914550781,15054600
2025-01-10,417.345458984375,418.95001220703125,424.7099914550781,415.0199890136719,424.6300048828125,20201100
2025-01-13,415.5921936035156,417.19000244140625,418.5,412.2900085449219,415.239990234375,17604800
2025-01-14,414.0780334472656,415.6700134277344,419.739990234375,410.7200012207031,417.80999755859375,16935900
2025-01-15,424.67724609375,426.30999755859375,428.1499938964844,418.2699890136719,419.1300048828125,19637800
2025-01-16,422.953857421875,424.5799865722656,429.489990234375,424.3900146484375,428.70001220703125,15300000
2025-01-17,427.3868408203125,429.0299987792969,434.4800109863281,428.1700134277344,434.0899963378906,26197500
2025-01-21,426.85888671875,428.5,430.8999938964844,425.6000061035156,430.20001220703125,26085700
2025-01-22,444.4910888671875,446.20001220703125,447.2699890136719,436.0,437.55999755859375,27803800
2025-01-23,444.9991149902344,446.7099914550781,446.75,441.5,442.0,18389300
